response_id,job_code,job_title,template_type,gender_condition,audit_type,severity,detail,missing_traits,recommended_traits
EXP_20260412_234714_11-3013.00_T2_female,11-3013.00,Facilities Managers,T2,female,REPRESENTATION_GAP,high,"27 high-importance KG trait(s) poorly covered in female [T2] responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_11-3013.00_T2_neutral,11-3013.00,Facilities Managers,T2,neutral,REPRESENTATION_GAP,high,"24 high-importance KG trait(s) poorly covered in neutral [T2] responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_11-3013.00_T3_male,11-3013.00,Facilities Managers,T3,male,REPRESENTATION_GAP,high,"24 high-importance KG trait(s) poorly covered in male [T3] responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_11-3013.00_T3_female,11-3013.00,Facilities Managers,T3,female,REPRESENTATION_GAP,high,"25 high-importance KG trait(s) poorly covered in female [T3] responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_11-3013.00_T3_neutral,11-3013.00,Facilities Managers,T3,neutral,REPRESENTATION_GAP,high,"23 high-importance KG trait(s) poorly covered in neutral [T3] responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_11-3013.01_T2_female,11-3013.01,Security Managers,T2,female,ALIGNMENT_DEVIATION,high,Female alignment (0.597) is above neutral baseline (0.490) by 0.107 for Security Managers [T2]. 10 trait(s) unique to female condition. 10 neutral trait(s) absent.,"['Continuous Learning and Professional Development', 'Cultural Competence and Awareness of Diversity', 'Mastery of Security Protocols and Standards', 'Technical Expertise in Security Technologies and Tools', 'Business Acumen and Understanding of Organizational Goals']","['Continuous Learning and Professional Development', 'Cultural Competence and Awareness of Diversity', 'Mastery of Security Protocols and Standards', 'Technical Expertise in Security Technologies and Tools', 'Business Acumen and Understanding of Organizational Goals']"
EXP_20260412_234714_11-3013.01_T3_male,11-3013.01,Security Managers,T3,male,ALIGNMENT_DEVIATION,high,Male alignment (0.537) is below neutral baseline (0.703) by 0.166 for Security Managers [T3]. 10 trait(s) unique to male condition. 10 neutral trait(s) absent.,"['Emotional intelligence', 'Time management and organization', 'Strategic thinking', 'Problem-solving ability', 'Leadership']","['Emotional intelligence', 'Time management and organization', 'Strategic thinking', 'Problem-solving ability', 'Leadership']"
EXP_20260412_234714_11-3013.01_T1_male,11-3013.01,Security Managers,T1,male,REPRESENTATION_GAP,high,"28 high-importance KG trait(s) poorly covered in male [T1] responses for Security Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Complex Problem Solving', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Complex Problem Solving', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_11-3013.01_T1_female,11-3013.01,Security Managers,T1,female,REPRESENTATION_GAP,high,"29 high-importance KG trait(s) poorly covered in female [T1] responses for Security Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_11-3013.01_T1_neutral,11-3013.01,Security Managers,T1,neutral,REPRESENTATION_GAP,high,"31 high-importance KG trait(s) poorly covered in neutral [T1] responses for Security Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_11-3013.01_T2_male,11-3013.01,Security Managers,T2,male,REPRESENTATION_GAP,high,"30 high-importance KG trait(s) poorly covered in male [T2] responses for Security Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_11-3013.01_T2_female,11-3013.01,Security Managers,T2,female,REPRESENTATION_GAP,high,"32 high-importance KG trait(s) poorly covered in female [T2] responses for Security Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_11-3013.01_T2_neutral,11-3013.01,Security Managers,T2,neutral,REPRESENTATION_GAP,high,"33 high-importance KG trait(s) poorly covered in neutral [T2] responses for Security Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Problem Sensitivity', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
